9.850399574200171e-6	9.618262851555043e-6	9.371347455003387e-6	9.21913010752022e-6	9.102551518480033e-6	-0.003617533943332995	-0.004295575031255981	-0.004987958068419616	-0.005687273197955044	-0.006423428998743211	-0.006610506190233432	-0.007422158370656144	-0.00809950056862866	-0.008895935140080639	0.005720210891985753	0.004998916056606286	0.004228634206159405	0.003401957617147897	0.0025146399080333325	0.0015706387395877386	0.001139288767115394	0.000133647715675257	-0.0005837961790548273	-0.0013160320868726703	-0.0020626405247944238	-0.002821216494293975	-0.003587688420811509	-0.004043940278890294	-0.004813935121737195	-0.005279561056019314	-0.005748574054556302	-0.006219795660547885	-0.006688901656136811	-0.006898600528815108	-0.007363068868062081	-0.007585769049050543	-0.007812606226500199	-0.008038164496736085	-0.008071150770941171	-0.008099339497941286	-0.008297449335556706	-0.00834138278230477	-0.008270430272949904	-0.008362754399406496	-0.008357761773042	-0.008381551285217708	-0.00842439169935041	-0.008461292824046852	-0.008427846536580741	-0.008412245811157095	-0.008328360797440948	-0.008184421348995531	-0.00796523274172948	-0.007633531398393715	-0.007142254991817635	-0.006530017101563096	-0.005605497565511484	-0.0003670418474981683	-0.0004802704048467249	-0.0006165929978512584	-0.0006195320163860199	-0.0006639291974295014	-0.0006557468037318475	-0.0005121737163014166	-0.00042375717949819206	-0.00030909517728962364	-0.00014964576369473948	-5.053847481707437e-5	1.4701000607964725e-5	5.0553204611889235e-5	6.279693883681864e-5	6.990976632508868e-5	7.548283627542211e-5	7.863587712917986e-5	8.203325553663133e-5	8.847769308644505e-5	8.757336290189068e-5	0.00011636126703267484	0.00012955547579892974	0.00013031878526722763
1.1088023513459058e-5	1.1033123495721254e-5	1.116670220272925e-5	1.0864215765072617e-5	1.1376055625334496e-5	-0.0035141698732810635	-0.004227944549433631	-0.004953355272503053	-0.0056823691270022755	-0.005922178825343138	-0.006753814965719954	-0.007464120831967185	-0.008281237746134576	-0.008926081469817016	0.0056925168516697745	0.004951037223766989	0.004164487173056507	0.0033300657263188086	0.0026617874633313473	0.0017216524322054528	0.0007539133614880815	7.18930934470848e-5	-0.0009153394512253911	-0.0016063869679762233	-0.0023023567838902728	-0.0030001701441121045	-0.003696548765879041	-0.004386177454001206	-0.004767698252965461	-0.005433269369169996	-0.005802102446034725	-0.006165342321780949	-0.006268538577781553	-0.007033384468202126	-0.00717367888654577	-0.007617994915459358	-0.007768121522498148	-0.007662393126965299	-0.007832657417599765	-0.0077800362009155695	-0.00776356724799463	-0.007761741097806019	-0.007797934001000464	-0.007699864177369212	-0.007819719639531115	-0.007813377416035333	-0.007707877693529265	-0.007755753726410032	-0.007287599236494797	-0.007267227466981574	-0.0072597453364907066	-0.007257215821856793	-0.0072569086570714305	-0.0072094822951403615	-0.007086040192711049	-0.006854116754906606	-0.006407499414252347	-0.005743608387661868	-0.000259569676544073	-0.000391333154467478	-0.0005316812756193807	-0.0006294804773265248	-0.0006703345691504685	-0.0006551101366890559	-0.0004923143329271597	-0.0003883033363027835	-0.00026184507291984185	-0.00015181942960350842	-6.18804235390809e-5	1.42148244100443e-5	6.0833271963157315e-5	7.94801423196898e-5	8.9015997741344e-5	9.626557008625477e-5	0.00012256261306631865	0.00014146060170232112	0.0001467611539692926	0.00015087461548698202	0.00015197197688029645	0.0001520796339451874
1.2550888001139802e-5	1.2825397056527283e-5	1.2800480048869787e-5	1.3125936826479414e-5	1.3409029693794568e-5	1.3736844450652928e-5	-0.004241719129794722	-0.004999763633683557	-0.005186180441848052	-0.006020152549934297	-0.006855503883972167	-0.007690684440649971	-0.008519019565664724	-0.00914825584121773	0.005538441973456079	0.004771807795505994	0.004179513369450497	0.0032986938107039954	0.0021210223769922384	0.0014678176245581695	0.0005234793752180147	-0.00043244776400174845	-0.0013919442004214496	-0.002031963943274858	-0.0026582490565500018	-0.003289450983065019	-0.003907399425106239	-0.004506963635612744	-0.00536629035387065	-0.00570687918369574	-0.00604140054920558	-0.006368163194783004	-0.006683912499100273	-0.006984847138624295	-0.006988593969756481	-0.007266599678165954	-0.0072785283831526505	-0.007073204353755637	-0.007129787240254022	-0.0070040447890114595	-0.006923300296505885	-0.0068841738001389	-0.006868186680196223	-0.006719980614869302	-0.006620341912626781	-0.006551009333210175	-0.006500024560016145	-0.006461728233958243	-0.006359737333261194	-0.006324855235506748	-0.00635622451372236	-0.0064571169858308386	-0.006608595009723111	-0.006306866665526013	-0.0064617762316107	-0.006548867344258022	-0.0065197709276757975	-0.006314292823858963	-0.0058294558713106485	-0.005022554750992567	-0.00034527559320205944	-0.0005098055523178836	-0.0006150223928966713	-0.0006561100319873481	-0.0006375852682530234	-0.0005721629160354378	-0.0004769795776021452	-0.00034308060633376526	-0.00019793951658038784	-6.76456562827239e-5	3.1194085162449704e-5	0.00011447816536843745	0.00015544726800817456	0.00017318978208372658	0.0001790512113055421	0.00018233553596013743	0.00018207318790171612	0.0001817418715761567	0.0001777945376088183	0.00016829322815176557
1.4191625550097845e-5	1.3950754832507177e-5	1.461676700982664e-5	1.493193322707043e-5	1.5667708109491288e-5	1.5978122694519416e-5	-0.003700867491767169	-0.004562590064493858	-0.0054291285049477885	-0.006301008819836046	-0.007167406689547671	-0.008004647545477334	-0.008822725026383512	0.0062291580939675874	0.005516711999037416	0.004661705282194485	0.0035457194783041434	0.0026380015779759137	0.0017191823688051425	0.0007915135753954864	-0.0001415644998603798	-0.0010742718394766545	-0.001997834864740315	-0.0025929246511687785	-0.0034599974729120856	-0.004195230710122249	-0.004825727989794007	-0.005426095059334602	-0.0059890493838505535	-0.006183715009604688	-0.006364374449639234	-0.00683035789732717	-0.006961245066834325	-0.006807251583167149	-0.006919543133990847	-0.006790592675454219	-0.006690223072785717	-0.006621015307671041	-0.00639004956614017	-0.0063760165544444755	-0.006218765314283742	-0.006094163085172611	-0.005854847799786762	-0.005771035146611401	-0.00554170671868457	-0.005336596756914541	-0.005080219344792915	-0.004983132211011055	-0.0048950415319328824	-0.004899418533193576	-0.004995071538705725	-0.005121065071763149	-0.00536388151170324	-0.005612871954013223	-0.005902129299049356	-0.005799245140996802	-0.00605506477093988	-0.006205960689762935	-0.00618137614396693	-0.005862239549095395	-0.005185000074346064	-0.00021466581706825578	-0.000487070878657785	-0.000621539946714922	-0.0006750646834234549	-0.000695834321861913	-0.0006178504814280912	-0.0005707370038767548	-0.00037470727681665586	-0.00016218971769032525	1.65980813336731e-5	0.00013611696179419285	0.00019777639094383672	0.0002149647417511935	0.00021799272554332051	0.0002183978458940871	0.00021639289618632668	0.00021073682056026258	0.00020055916189821126	0.00019101263400996414
1.543275578767669e-5	1.5404579187957767e-5	1.5527777959407356e-5	1.6681551294253946e-5	1.6799570506175873e-5	1.716097386262471e-5	-0.0038811966906636963	-0.0047702997903832775	-0.00577641870836254	-0.006683665824115389	-0.0075718643345639314	-0.008436292656796759	-0.00923754478528127	0.006105477309444527	0.005057448522763265	0.003940072196635633	0.0030255915988032876	0.0021068109310619565	0.0009012642614423626	-2.88413783713786e-5	-0.0009515310478320352	-0.0018620805840417838	-0.002749900880948019	-0.003859565458939697	-0.004443611775801232	-0.004967642713708771	-0.005772976996542024	-0.006165788121676617	-0.006532431050677611	-0.006536269837933268	-0.0068042569244164824	-0.006748996291787001	-0.006680807633229205	-0.006614999389416145	-0.006355155686127463	-0.0063387156617516725	-0.00615616471094777	-0.006005789361089064	-0.005724080420277669	-0.005471600123439106	-0.005370497724823696	-0.005016508021240342	-0.0047768284339832455	-0.004434393646672765	-0.004134456852205458	-0.003884796595231768	-0.003713492189525342	-0.0035789402724226635	-0.0035481868963765126	-0.003602812313369392	-0.003684781455840246	-0.0038831557169000416	-0.00410191620980226	-0.0043903287011199344	-0.004732635137668334	-0.005119859853907822	-0.005539566619811992	-0.005932286292249026	-0.005824058867136621	-0.006266579172168704	-0.006280298075917265	-0.005776621504504131	-0.0001351808209160342	-0.0004454855635457252	-0.0006522125512904243	-0.000852888094314836	-0.0008218066465315369	-0.0006855624689081695	-0.00048406219036146666	-0.0003278087712498133	-8.893073564476353e-5	9.208185380295889e-5	0.0001979704932261636	0.00024295779092531138	0.0002575578417273584	0.0002528688094455815	0.0002462043544852743	0.00023884257870132705	0.00022725927115124924	0.0002153556085623374
1.5612397255363972e-5	1.6431423831538993e-5	1.7186288666568247e-5	1.764732918127919e-5	1.830104074551962e-5	1.8476000203681267e-5	-0.0041991920999121845	-0.005133610164570917	-0.006066253668694414	-0.006987643438979123	-0.008055381150188265	-0.008614744915382229	0.006557295587743678	0.005670143846393651	0.0045509369510586825	0.003372739324351031	0.002149365368759351	0.0011878147422391342	-7.0951215748753e-5	-0.0010213329567946047	-0.0019472211094136173	-0.0030142184887456554	-0.004008222216671757	-0.004936449676556418	-0.005774980989155009	-0.006139007656928663	-0.006749520205664317	-0.006883799965175202	-0.006853981844984924	-0.006884452286348813	-0.0066168828891546095	-0.006571623358931033	-0.006317096757741648	-0.006122363303578766	-0.0058195293430113185	-0.0060393918906995695	-0.0058244289368631725	-0.005623415453430669	-0.005284210820463128	-0.005068299609126754	-0.004697607280373058	-0.004299520758958355	-0.003817426328942417	-0.003404923686018822	-0.0030934428661499825	-0.0026947243385834884	-0.002523863590254865	-0.002476531383227896	-0.0024263537944303804	-0.0024786738333043134	-0.0025841634475462093	-0.002715014727325647	-0.002907499156919127	-0.0031647611663961736	-0.0034929204679983567	-0.0038544656100231306	-0.004299877421416473	-0.005091822544102894	-0.005759726158211578	-0.006344120225488465	-0.006306443469931307	-0.006385554613922274	-0.0060332812210294445	-0.0001800870567290843	-0.00047644853371358784	-0.0007614732165116565	-0.0008137771938214719	-0.0008811743117233057	-0.0006994293997943641	-0.0005630015618154768	-0.0002750210497416703	-2.7661903755581594e-5	0.00015071021658447691	0.0002473700277197442	0.0002807901040049434	0.00027801566685292737	0.00027293506837447907	0.00026567582492773587	0.00025443712133358895	0.00024275511294533558
1.667830708003407e-5	1.68578588789973e-5	1.8359395544816547e-5	1.8710653131934728e-5	1.8860796541022755e-5	-0.0035450940316727854	-0.004495326985962566	-0.005573393027503197	-0.00653869880099981	-0.007473440420670428	-0.00826953903055798	-0.009300728319353925	0.005972130561727645	0.00482132179279492	0.0036088605289174873	0.002625698045001512	0.001359766864038851	6.763034373798648e-5	-0.0009114178723510619	-0.0023727538297152054	-0.0034341163519241583	-0.004855600442182113	-0.005763394393481499	-0.006543488105759581	-0.006777796968094412	-0.007255589743058586	-0.007543472019584315	-0.0073511719931249105	-0.007116073531536341	-0.006795891894694156	-0.006375209712740595	-0.006290749441205513	-0.006167874982265864	-0.005950636412300106	-0.0057788854271726645	-0.005499518296627215	-0.0052264180948385685	-0.00493615726258842	-0.0046010414363725416	-0.004121315042882085	-0.003625891749714053	-0.003169755459977838	-0.0027916360668845328	-0.0024586680999670483	-0.0022103714183782856	-0.001993490960259591	-0.0018476104079637732	-0.0017923754837702568	-0.0017099341861701476	-0.001698766911597485	-0.001607195554014053	-0.0016897918216421946	-0.0018309907753550872	-0.002028354855812353	-0.0022882853394543224	-0.002772410123505116	-0.003297504862832018	-0.0038707045690040114	-0.004529019148257023	-0.0052356129451220715	-0.005920975390825256	-0.006542819321904203	-0.00648666289073859	-0.006336191247567657	-8.336451484680872e-5	-0.00047815352036513123	-0.0007975659250615496	-0.0008464897060072474	-0.0009042874248480788	-0.000691703368626099	-0.0005250478068456175	-0.00021546856453070787	3.620815648591778e-5	0.00018792409695878381	0.00027638167394565934	0.0003078320263160564	0.0003016464842148783	0.0002955634696195924	0.0002786716624554369	0.00026720924004492894
1.753082213741963e-5	1.808512852792215e-5	1.9111007317684565e-5	1.9364107475726476e-5	1.913594508478389e-5	-0.003864922344573711	-0.004953673137127626	-0.0060855565447131155	-0.007068745251939788	-0.007730461985424115	-0.00900427846567907	0.006404105244441133	0.00525416451606144	0.004032843946696679	0.002755340915439839	0.0014407261668866712	0.00010001874824763049	-0.0013528034233651288	-0.0024624619925118045	-0.0039497333589778635	-0.005375024023626317	-0.006235963522480719	-0.006929914864021192	-0.007443762312984814	-0.007771162738177796	-0.00793874626877506	-0.007950679743690039	-0.00758856726410069	-0.007762837042329758	-0.007323661035141983	-0.0068546670287914155	-0.006334188447096877	-0.005825905999928778	-0.005503996417008575	-0.005266052667132414	-0.005006807065264761	-0.004641423082052871	-0.004204553052223518	-0.0036815217524904286	-0.0031078272520555505	-0.0026164579776877476	-0.0022311280022163397	-0.0019432862963991383	-0.0016980984657228233	-0.0014791578046141449	-0.0013397385508387438	-0.001230067639642978	-0.0011507304675360385	-0.0010906153625223163	-0.0010389538606027993	-0.001025839789636028	-0.001049791579953991	-0.001113653939487783	-0.0011823431882837185	-0.0014024304723582312	-0.0016912250346522383	-0.002081063498241709	-0.0025913829186184553	-0.0031950461527289874	-0.003948393988262507	-0.004780364062489999	-0.0056628152256202186	-0.006490530132278233	-0.007034594116162713	-0.006510154943703272	-5.127072341350955e-5	-0.0004953372229329369	-0.0006890025132201245	-0.0008748361314734896	-0.0009017427571844256	-0.0007890145265557869	-0.0004579895984676159	-0.000198516076780089	7.785232000053445e-5	0.00023745471575705688	0.00030710696345027325	0.00031791421836103073	0.00031710887480964847	0.00030491366008447674	0.00029495641963195963
1.8721655697343297e-5	1.8849461091661507e-5	1.9065856433977377e-5	1.969411019486246e-5	1.987674079606986e-5	-0.004332416589486396	-0.0054792053675243955	-0.006042691401636263	-0.007368717014290252	-0.008503258424056885	-0.009791619009979062	0.0056513508750803635	0.004408600154159892	0.0031058934327463216	0.0014532629251822503	5.086507984978381e-5	-0.0015314198908809237	-0.0030989999503804157	-0.004156160217241811	-0.005561387911134758	-0.0068129641577736625	-0.007422401249770737	-0.008228408886620532	-0.00842204406117972	-0.008460741585351924	-0.008365316438804707	-0.008548467441631765	-0.008258327024579378	-0.007850720977772957	-0.007276326275391513	-0.006708119832672196	-0.006148247213692931	-0.005693326174371168	-0.005333343539977169	-0.0049458140038532465	-0.004306186470750229	-0.003792925513178721	-0.00320234891992301	-0.0026251761874537057	-0.002145413807544559	-0.0017757725714739245	-0.0015013535088214773	-0.001281942013820591	-0.0010943071944302823	-0.0009486304201866937	-0.0008390078497173932	-0.0007580801259390491	-0.0006929642548816746	-0.0006326841475135052	-0.0006040526361682394	-0.0005727841599955076	-0.0005712669450839181	-0.0005947024185808543	-0.000667921435383959	-0.0007797799919860444	-0.0008723616349836817	-0.0011485240691606563	-0.0015328668254129456	-0.002033100203956537	-0.00266205340873668	-0.0035086381059304607	-0.004433402191735098	-0.005418094451704205	-0.006328636540048396	-0.006950721875257411	-0.006997829994193561	-6.261397026134123e-5	-0.0005376202336989935	-0.0008793614560794854	-0.000889098063126895	-0.0008885174699954115	-0.0007375547937208274	-0.0004725813526155611	-0.000115262591433146	0.00014225203666489464	0.00027517560639098263	0.0003338518621125556	0.000334975528465561	0.00033666419588503153	0.00032835022390629307
1.9409838263789965e-5	1.9186616406446538e-5	1.893930784435558e-5	1.974705284791341e-5	1.9921216293490796e-5	-0.004859459306755319	-0.005605292763566956	-0.006789303293042478	-0.008169032790653119	-0.00934574390492868	0.0060345358858340074	0.004764148218868341	0.003154134443609989	0.0017271362778448957	0.0002469723652422934	-0.001364188375523703	-0.0029549509776780466	-0.004474654019715276	-0.005875451795439208	-0.007099228733953269	-0.008119404517731656	-0.008887945568981702	-0.00939383679923758	-0.009392036280894203	-0.009862537617596525	-0.009516632879806199	-0.009044656957148105	-0.008460830381379538	-0.007790319936360526	-0.007175896489548619	-0.006562801536769507	-0.005846767143762784	-0.005281493902865683	-0.004751707843004827	-0.004167474790453216	-0.0035014993983941813	-0.0029333294877693324	-0.0023100750302317997	-0.001763748041205244	-0.0014123335005131181	-0.0011648699360320147	-0.0009799694799949327	-0.0008311394048441785	-0.0007080882696077171	-0.0006225408772295625	-0.0005619626260367727	-0.00045798369440000524	-0.00041056749377954045	-0.0003763635139731765	-0.0003343637985987984	-0.00028127469210498354	-0.0002619532475428694	-0.00025865215393236344	-0.0002788831810472581	-0.0003271437732638706	-0.000420142682420083	-0.0005731955481765724	-0.0007396635487482492	-0.001095116200990947	-0.0016699646485327732	-0.0023251552195325607	-0.0031466127364994097	-0.00412681214692708	-0.0052010643676448495	-0.006231690770093183	-0.006960210469876884	-0.007050710143368241	-0.00011279643524182688	-0.00060109345408365	-0.0009293825374616556	-0.0010723667696699295	-0.0010117693081783045	-0.0006657945879667818	-0.00037812609966353904	-2.415099118217993e-5	0.00018945296656970028	0.0003179054164907197	0.00035420271799298714	0.0003548133323564169	0.00035652391298815234
